transaction_id,user_id,bank_name,payment_mode,amount,transaction_time,status,failure_reason,city,device_type,network_type
9142,739,SBI,UPI,2847,2025-01-29 23:21:00,SUCCESS,,Hyderabad,iOS,WiFi
9143,2113,HDFC,Debit Card,3957,2025-01-02 02:50:00,FAILED,Insufficient Funds,Hyderabad,Android,WiFi
9144,2322,SBI,Credit Card,1521,2025-01-13 19:51:00,SUCCESS,,Delhi,Android,WiFi
9145,587,SBI,Credit Card,3358,2025-01-21 10:21:00,SUCCESS,,Hyderabad,iOS,4G
9146,3234,Axis,Debit Card,2282,2025-01-04 23:47:00,SUCCESS,,Delhi,iOS,WiFi
9147,120,HDFC,Debit Card,380,2025-01-28 06:12:00,SUCCESS,,Hyderabad,Android,4G
9148,559,PNB,Credit Card,638,2025-01-27 10:20:00,SUCCESS,,Hyderabad,Android,4G
9149,3407,ICICI,UPI,3394,2025-01-08 06:47:00,SUCCESS,,Hyderabad,Android,WiFi
9150,3146,SBI,Credit Card,4754,2025-01-19 04:24:00,FAILED,,Chennai,iOS,5G
9151,3995,SBI,Debit Card,3040,2025-01-19 04:15:00,SUCCESS,,Mumbai,iOS,4G
9152,3334,Axis,Credit Card,4185,2025-01-03 14:33:00,SUCCESS,,Bangalore,iOS,4G
9153,640,PNB,Credit Card,4914,2025-01-15 12:52:00,SUCCESS,,Chennai,iOS,WiFi
9154,68,HDFC,Credit Card,1202,2025-01-05 01:10:00,SUCCESS,,Bangalore,Android,WiFi
9155,2087,HDFC,UPI,76,2025-01-05 09:08:00,FAILED,,Hyderabad,Android,4G
9156,2280,ICICI,Debit Card,2071,2025-01-26 00:36:00,SUCCESS,,Delhi,Android,5G
9157,1154,ICICI,Credit Card,4942,2025-01-14 00:35:00,SUCCESS,,Mumbai,iOS,WiFi
9158,2661,PNB,Debit Card,1508,2025-01-03 05:28:00,FAILED,Network Issue,Delhi,Android,5G
9159,2306,ICICI,UPI,1076,2025-01-02 20:13:00,SUCCESS,,Bangalore,Android,4G
9160,2097,ICICI,UPI,4829,2025-01-15 11:40:00,SUCCESS,,Mumbai,iOS,4G
9161,428,PNB,Debit Card,2014,2025-01-29 06:27:00,SUCCESS,,Mumbai,iOS,WiFi
9162,1208,HDFC,Credit Card,4707,2025-01-20 07:58:00,SUCCESS,,Delhi,Android,WiFi
9163,2886,HDFC,Debit Card,2127,2025-01-27 00:12:00,SUCCESS,,Bangalore,Android,4G
9164,222,Axis,Debit Card,1281,2025-01-27 19:05:00,FAILED,Network Issue,Mumbai,Android,WiFi
9165,1110,Axis,UPI,4030,2025-01-22 10:59:00,SUCCESS,,Mumbai,iOS,5G
9166,14,PNB,Credit Card,3784,2025-01-30 01:23:00,SUCCESS,,Chennai,iOS,5G
9167,2873,PNB,UPI,3569,2025-01-27 10:03:00,SUCCESS,,Hyderabad,Android,4G
9168,1626,Axis,Debit Card,876,2025-01-09 07:35:00,SUCCESS,,Mumbai,Android,WiFi
9169,1867,ICICI,Debit Card,2567,2025-01-17 19:25:00,SUCCESS,,Hyderabad,Android,4G
9170,3572,SBI,Credit Card,1757,2025-01-20 13:12:00,SUCCESS,,Hyderabad,Android,WiFi
9171,2729,ICICI,UPI,3181,2025-01-20 03:30:00,SUCCESS,,Hyderabad,iOS,5G
9172,1405,ICICI,UPI,1485,2025-01-05 05:02:00,SUCCESS,,Hyderabad,Android,5G
9173,2508,Axis,UPI,1195,2025-01-26 23:47:00,SUCCESS,,Chennai,Android,WiFi
9174,2558,ICICI,UPI,2553,2025-01-25 03:02:00,SUCCESS,,Delhi,Android,4G
9175,2779,HDFC,Debit Card,3024,2025-01-14 22:51:00,SUCCESS,,Hyderabad,Android,4G
9176,953,Axis,Debit Card,2687,2025-01-16 18:13:00,SUCCESS,,Bangalore,iOS,4G
9177,1768,Axis,UPI,688,2025-01-23 21:20:00,SUCCESS,,Delhi,iOS,4G
9178,2666,Axis,Credit Card,3945,2025-01-22 04:25:00,SUCCESS,,Hyderabad,iOS,WiFi
9179,1992,PNB,Debit Card,1279,2025-01-19 06:23:00,FAILED,Timeout,Chennai,Android,4G
9180,3378,PNB,UPI,44,2025-01-13 19:36:00,SUCCESS,,Delhi,Android,WiFi
9181,596,HDFC,UPI,2976,2025-01-26 03:06:00,FAILED,Insufficient Funds,Delhi,Android,5G
9182,2159,PNB,Credit Card,1656,2025-01-03 16:42:00,FAILED,Insufficient Funds,Hyderabad,iOS,5G
9183,3036,Axis,Credit Card,3527,2025-01-27 00:31:00,SUCCESS,,Hyderabad,iOS,WiFi
9184,828,Axis,Debit Card,3286,2025-01-21 17:50:00,SUCCESS,,Hyderabad,Android,WiFi
9185,2872,PNB,Credit Card,716,2025-01-02 12:28:00,SUCCESS,,Chennai,Android,WiFi
9186,106,HDFC,Credit Card,4942,2025-01-23 03:27:00,SUCCESS,,Chennai,Android,5G
9187,1922,ICICI,UPI,4902,2025-01-14 09:10:00,SUCCESS,,Mumbai,Android,4G
9188,726,ICICI,Debit Card,1105,2025-01-08 04:36:00,FAILED,Server Error,Mumbai,iOS,WiFi
9189,2133,ICICI,Credit Card,2312,2025-01-19 19:11:00,SUCCESS,,Delhi,iOS,4G
9190,1109,ICICI,Debit Card,2713,2025-01-04 12:58:00,FAILED,Network Issue,Delhi,iOS,WiFi
9191,2837,ICICI,UPI,1564,2025-01-04 18:06:00,SUCCESS,,Mumbai,iOS,WiFi
9192,1659,SBI,Debit Card,4165,2025-01-18 03:44:00,SUCCESS,,Mumbai,iOS,5G
9193,3446,SBI,UPI,4129,2025-01-18 11:57:00,SUCCESS,,Chennai,Android,4G
9194,3716,Axis,Debit Card,745,2025-01-18 12:40:00,SUCCESS,,Bangalore,iOS,5G
9195,3104,ICICI,Credit Card,2172,2025-01-19 12:27:00,FAILED,Timeout,Mumbai,Android,4G
9196,2364,PNB,Debit Card,4117,2025-01-17 16:52:00,FAILED,,Bangalore,Android,4G
9197,625,Axis,Credit Card,1317,2025-01-23 14:28:00,FAILED,,Bangalore,iOS,4G
9198,1168,PNB,Debit Card,3810,2025-01-26 07:59:00,FAILED,Timeout,Delhi,Android,4G
9199,1186,ICICI,Debit Card,992,2025-01-28 08:20:00,SUCCESS,,Delhi,iOS,4G
9200,2838,HDFC,UPI,2339,2025-01-24 18:21:00,SUCCESS,,Chennai,iOS,4G
9201,421,ICICI,Debit Card,696,2025-01-12 19:18:00,SUCCESS,,Hyderabad,iOS,WiFi
9202,3877,ICICI,UPI,1404,2025-01-17 18:08:00,FAILED,,Delhi,Android,4G
9203,286,Axis,UPI,3958,2025-01-10 22:41:00,SUCCESS,,Hyderabad,Android,5G
9204,3092,PNB,Debit Card,4198,2025-01-11 13:58:00,SUCCESS,,Hyderabad,iOS,5G
9205,139,ICICI,Debit Card,137,2025-01-01 14:38:00,FAILED,,Mumbai,Android,5G
9206,2479,Axis,Debit Card,593,2025-01-01 17:49:00,SUCCESS,,Chennai,iOS,WiFi
9207,237,HDFC,UPI,3770,2025-01-14 14:00:00,SUCCESS,,Delhi,iOS,4G
9208,3921,ICICI,Debit Card,3540,2025-01-12 06:34:00,SUCCESS,,Chennai,Android,WiFi
9209,2489,SBI,Credit Card,82,2025-01-02 10:56:00,SUCCESS,,Mumbai,iOS,WiFi
9210,2433,HDFC,Debit Card,3499,2025-01-15 14:49:00,SUCCESS,,Chennai,Android,5G
9211,451,HDFC,UPI,4543,2025-01-28 23:45:00,SUCCESS,,Hyderabad,Android,4G
9212,2877,ICICI,Debit Card,1078,2025-01-18 14:40:00,FAILED,Server Error,Bangalore,iOS,5G
9213,905,PNB,Debit Card,322,2025-01-07 08:25:00,FAILED,Insufficient Funds,Hyderabad,Android,WiFi
9214,2401,HDFC,UPI,2973,2025-01-27 21:49:00,SUCCESS,,Mumbai,Android,4G
9215,162,SBI,Credit Card,3321,2025-01-26 13:03:00,SUCCESS,,Delhi,iOS,WiFi
9216,2898,PNB,Credit Card,1476,2025-01-27 06:18:00,SUCCESS,,Hyderabad,iOS,5G
9217,1525,Axis,Debit Card,932,2025-01-04 02:38:00,SUCCESS,,Mumbai,iOS,5G
9218,346,SBI,UPI,783,2025-01-24 18:56:00,SUCCESS,,Chennai,iOS,5G
9219,688,Axis,UPI,1817,2025-01-29 05:07:00,FAILED,Network Issue,Chennai,iOS,WiFi
9220,3475,SBI,UPI,2752,2025-01-05 15:47:00,SUCCESS,,Bangalore,Android,4G
9221,3844,HDFC,Debit Card,2769,2025-01-23 07:25:00,SUCCESS,,Chennai,Android,4G
9222,3787,Axis,Debit Card,3526,2025-01-08 20:55:00,SUCCESS,,Mumbai,Android,5G
9223,345,SBI,Credit Card,587,2025-01-11 11:44:00,SUCCESS,,Chennai,Android,5G
9224,1754,HDFC,Debit Card,1166,2025-01-17 02:33:00,SUCCESS,,Chennai,Android,WiFi
9225,3108,SBI,Debit Card,4729,2025-01-08 12:43:00,SUCCESS,,Delhi,Android,WiFi
9226,197,Axis,UPI,2990,2025-01-16 08:58:00,FAILED,Timeout,Chennai,Android,WiFi
9227,3390,Axis,Debit Card,1804,2025-01-30 10:18:00,SUCCESS,,Delhi,Android,WiFi
9228,1025,ICICI,Credit Card,185,2025-01-27 06:24:00,FAILED,Network Issue,Chennai,iOS,5G
9229,2155,PNB,Credit Card,2226,2025-01-06 04:37:00,SUCCESS,,Chennai,iOS,5G
9230,3187,SBI,UPI,814,2025-01-11 23:06:00,SUCCESS,,Hyderabad,Android,4G
9231,2123,SBI,Credit Card,583,2025-01-03 09:21:00,SUCCESS,,Bangalore,Android,5G
9232,923,ICICI,Credit Card,3417,2025-01-03 13:48:00,SUCCESS,,Hyderabad,Android,4G
9233,108,HDFC,Debit Card,3703,2025-01-21 18:32:00,SUCCESS,,Bangalore,iOS,4G
9234,1743,PNB,Credit Card,1423,2025-01-24 18:43:00,SUCCESS,,Chennai,iOS,WiFi
9235,3960,SBI,Debit Card,2493,2025-01-25 14:37:00,SUCCESS,,Mumbai,Android,5G
9236,2509,ICICI,Debit Card,2231,2025-01-21 07:44:00,SUCCESS,,Chennai,Android,5G
9237,1345,PNB,UPI,3466,2025-01-19 14:29:00,SUCCESS,,Mumbai,Android,WiFi
9238,3404,Axis,UPI,3607,2025-01-20 19:08:00,FAILED,Timeout,Hyderabad,iOS,4G
9239,1051,SBI,Credit Card,328,2025-01-25 14:31:00,SUCCESS,,Chennai,Android,4G
9240,1591,ICICI,Debit Card,1170,2025-01-10 22:36:00,SUCCESS,,Bangalore,Android,WiFi
9241,3623,SBI,UPI,3736,2025-01-01 05:42:00,SUCCESS,,Delhi,Android,5G
9242,668,ICICI,Credit Card,4592,2025-01-27 15:43:00,SUCCESS,,Chennai,iOS,4G
9243,345,PNB,Credit Card,3204,2025-01-15 07:24:00,SUCCESS,,Mumbai,Android,5G
9244,1174,Axis,Credit Card,4120,2025-01-21 19:52:00,SUCCESS,,Bangalore,Android,4G
9245,1120,SBI,Debit Card,3415,2025-01-12 19:30:00,SUCCESS,,Hyderabad,iOS,4G
9246,3172,Axis,Debit Card,2456,2025-01-12 03:55:00,SUCCESS,,Bangalore,iOS,4G
9247,3520,HDFC,Credit Card,1264,2025-01-05 07:46:00,SUCCESS,,Hyderabad,Android,4G
9248,2575,HDFC,UPI,1066,2025-01-19 16:14:00,SUCCESS,,Hyderabad,Android,4G
9249,852,ICICI,UPI,3862,2025-01-08 09:17:00,SUCCESS,,Bangalore,iOS,5G
9250,2229,PNB,UPI,4496,2025-01-01 08:24:00,SUCCESS,,Delhi,Android,5G
9251,1481,HDFC,UPI,2781,2025-01-23 03:39:00,SUCCESS,,Delhi,Android,5G
9252,2303,Axis,UPI,486,2025-01-29 16:36:00,SUCCESS,,Mumbai,iOS,5G
9253,2174,SBI,Credit Card,3712,2025-01-16 22:12:00,SUCCESS,,Chennai,iOS,4G
9254,3743,SBI,Credit Card,3288,2025-01-19 15:33:00,SUCCESS,,Mumbai,Android,5G
9255,2856,HDFC,Credit Card,4557,2025-01-08 19:30:00,SUCCESS,,Chennai,iOS,WiFi
9256,2253,Axis,UPI,462,2025-01-20 07:41:00,SUCCESS,,Delhi,iOS,5G
9257,2738,SBI,Credit Card,3818,2025-01-16 01:22:00,SUCCESS,,Mumbai,Android,4G
9258,324,ICICI,Debit Card,257,2025-01-15 18:19:00,SUCCESS,,Delhi,iOS,WiFi
9259,87,ICICI,Debit Card,279,2025-01-20 22:26:00,SUCCESS,,Mumbai,Android,5G
9260,1607,PNB,Credit Card,465,2025-01-19 03:20:00,SUCCESS,,Mumbai,iOS,4G
9261,262,SBI,UPI,4512,2025-01-17 06:18:00,SUCCESS,,Delhi,iOS,4G
9262,2917,ICICI,UPI,2019,2025-01-10 08:19:00,SUCCESS,,Mumbai,Android,WiFi
9263,2433,ICICI,Credit Card,80,2025-01-24 09:42:00,SUCCESS,,Delhi,iOS,4G
9264,812,PNB,UPI,2513,2025-01-30 02:32:00,SUCCESS,,Mumbai,iOS,5G
9265,1126,SBI,Credit Card,1178,2025-01-17 00:51:00,SUCCESS,,Chennai,Android,5G
9266,1901,Axis,Credit Card,3573,2025-01-19 17:33:00,SUCCESS,,Hyderabad,Android,WiFi
9267,2703,SBI,Credit Card,2199,2025-01-11 11:16:00,SUCCESS,,Bangalore,Android,WiFi
9268,3441,HDFC,Debit Card,2202,2025-01-07 17:15:00,SUCCESS,,Delhi,iOS,4G
9269,2848,HDFC,Credit Card,54,2025-01-09 16:04:00,SUCCESS,,Mumbai,Android,4G
9270,1365,PNB,Credit Card,1774,2025-01-06 20:55:00,SUCCESS,,Chennai,iOS,WiFi
9271,3941,ICICI,Debit Card,2722,2025-01-29 00:02:00,FAILED,Timeout,Hyderabad,iOS,4G
9272,336,HDFC,UPI,3697,2025-01-26 14:00:00,SUCCESS,,Chennai,Android,5G
9273,2964,ICICI,UPI,1354,2025-01-05 11:38:00,FAILED,Network Issue,Chennai,iOS,5G
9274,2316,PNB,Credit Card,2497,2025-01-13 03:35:00,SUCCESS,,Chennai,iOS,5G
9275,2017,HDFC,Credit Card,3328,2025-01-20 00:17:00,SUCCESS,,Bangalore,Android,WiFi
9276,3783,PNB,Credit Card,2994,2025-01-06 01:37:00,SUCCESS,,Delhi,Android,WiFi
9277,848,SBI,Credit Card,1056,2025-01-07 19:09:00,SUCCESS,,Bangalore,Android,5G
9278,886,Axis,Credit Card,2073,2025-01-14 16:06:00,SUCCESS,,Hyderabad,Android,WiFi
9279,1508,PNB,UPI,4457,2025-01-20 17:29:00,SUCCESS,,Chennai,iOS,5G
9280,2361,PNB,UPI,1800,2025-01-29 08:36:00,SUCCESS,,Delhi,iOS,4G
9281,3524,PNB,Debit Card,3310,2025-01-21 00:56:00,SUCCESS,,Hyderabad,Android,WiFi
9282,3621,SBI,UPI,4030,2025-01-15 12:56:00,SUCCESS,,Delhi,Android,5G
9283,583,SBI,Debit Card,3996,2025-01-08 15:50:00,SUCCESS,,Delhi,Android,WiFi
9284,3096,HDFC,UPI,1302,2025-01-26 01:58:00,SUCCESS,,Delhi,iOS,5G
9285,892,SBI,UPI,1479,2025-01-14 16:31:00,SUCCESS,,Hyderabad,Android,5G
9286,2357,PNB,Debit Card,3461,2025-01-27 10:25:00,SUCCESS,,Mumbai,iOS,5G
9287,1175,Axis,UPI,2397,2025-01-10 10:16:00,SUCCESS,,Hyderabad,iOS,5G
9288,3402,ICICI,Debit Card,4238,2025-01-17 15:12:00,SUCCESS,,Mumbai,iOS,5G
9289,3313,Axis,Credit Card,3789,2025-01-22 13:43:00,SUCCESS,,Mumbai,iOS,4G
9290,101,ICICI,Credit Card,3080,2025-01-05 22:39:00,SUCCESS,,Hyderabad,Android,5G
9291,115,SBI,Debit Card,3197,2025-01-23 10:22:00,SUCCESS,,Mumbai,Android,4G
9292,3695,Axis,Debit Card,4095,2025-01-27 04:48:00,SUCCESS,,Mumbai,iOS,4G
9293,3905,ICICI,UPI,3540,2025-01-01 05:11:00,SUCCESS,,Bangalore,iOS,WiFi
9294,2768,Axis,UPI,3950,2025-01-14 13:23:00,FAILED,Timeout,Delhi,Android,4G
9295,3250,PNB,UPI,4594,2025-01-09 03:23:00,SUCCESS,,Hyderabad,iOS,WiFi
9296,1410,PNB,Credit Card,2112,2025-01-07 03:51:00,SUCCESS,,Hyderabad,iOS,4G
9297,1192,HDFC,Credit Card,59,2025-01-24 20:23:00,SUCCESS,,Chennai,iOS,5G
9298,2448,PNB,Credit Card,238,2025-01-22 05:18:00,SUCCESS,,Mumbai,iOS,5G
9299,1073,ICICI,UPI,4628,2025-01-15 14:17:00,SUCCESS,,Mumbai,iOS,4G
9300,140,PNB,Debit Card,3607,2025-01-26 10:13:00,SUCCESS,,Chennai,iOS,4G
9301,2560,HDFC,UPI,475,2025-01-14 00:57:00,SUCCESS,,Bangalore,iOS,WiFi
9302,1479,HDFC,Credit Card,1082,2025-01-29 13:14:00,SUCCESS,,Hyderabad,iOS,WiFi
9303,1089,ICICI,Debit Card,3140,2025-01-14 13:47:00,SUCCESS,,Mumbai,iOS,5G
9304,3014,SBI,Debit Card,1276,2025-01-10 02:33:00,FAILED,Timeout,Bangalore,iOS,WiFi
9305,2254,HDFC,Debit Card,2961,2025-01-10 18:57:00,SUCCESS,,Bangalore,Android,4G
9306,733,ICICI,UPI,1760,2025-01-21 11:33:00,SUCCESS,,Chennai,iOS,4G
9307,2217,PNB,Credit Card,2661,2025-01-16 00:14:00,SUCCESS,,Hyderabad,iOS,WiFi
9308,2113,PNB,Credit Card,4159,2025-01-24 19:53:00,SUCCESS,,Chennai,Android,4G
9309,3944,PNB,Debit Card,3267,2025-01-12 19:51:00,SUCCESS,,Mumbai,Android,WiFi
9310,2119,Axis,Debit Card,99,2025-01-04 22:30:00,SUCCESS,,Hyderabad,Android,5G
9311,1944,PNB,UPI,2504,2025-01-18 11:37:00,SUCCESS,,Bangalore,iOS,4G
9312,1529,SBI,Credit Card,2409,2025-01-09 22:41:00,SUCCESS,,Bangalore,Android,4G
9313,3481,HDFC,Credit Card,1458,2025-01-15 08:02:00,SUCCESS,,Chennai,Android,WiFi
9314,2887,PNB,UPI,1268,2025-01-11 05:25:00,SUCCESS,,Hyderabad,iOS,5G
9315,1412,ICICI,Debit Card,991,2025-01-06 06:41:00,SUCCESS,,Chennai,iOS,5G
9316,2758,HDFC,Debit Card,344,2025-01-10 19:46:00,FAILED,Insufficient Funds,Bangalore,iOS,WiFi
9317,2198,HDFC,UPI,924,2025-01-12 10:43:00,FAILED,Network Issue,Mumbai,Android,WiFi
9318,2723,PNB,Credit Card,4054,2025-01-19 03:47:00,SUCCESS,,Hyderabad,Android,5G
9319,2328,SBI,Credit Card,1645,2025-01-28 04:31:00,SUCCESS,,Hyderabad,iOS,WiFi
9320,3033,HDFC,Debit Card,161,2025-01-25 07:57:00,SUCCESS,,Hyderabad,Android,WiFi
9321,589,ICICI,Debit Card,4320,2025-01-20 07:39:00,FAILED,,Mumbai,iOS,4G
9322,2555,HDFC,Credit Card,113,2025-01-16 10:26:00,SUCCESS,,Chennai,Android,4G
9323,1948,Axis,Credit Card,419,2025-01-05 10:38:00,SUCCESS,,Delhi,iOS,WiFi
9324,1827,Axis,UPI,2616,2025-01-01 09:20:00,SUCCESS,,Delhi,iOS,4G
9325,2492,SBI,UPI,3110,2025-01-30 00:08:00,SUCCESS,,Chennai,Android,4G
9326,3949,PNB,Debit Card,2801,2025-01-02 12:08:00,SUCCESS,,Chennai,Android,4G
9327,1672,SBI,UPI,997,2025-01-21 11:35:00,SUCCESS,,Hyderabad,iOS,5G
9328,3705,PNB,UPI,1260,2025-01-16 12:51:00,SUCCESS,,Hyderabad,iOS,WiFi
9329,1608,ICICI,Credit Card,445,2025-01-12 23:44:00,SUCCESS,,Delhi,iOS,5G
9330,1589,HDFC,Credit Card,3169,2025-01-04 04:37:00,SUCCESS,,Hyderabad,iOS,WiFi
9331,426,HDFC,UPI,4093,2025-01-27 07:17:00,SUCCESS,,Bangalore,iOS,WiFi
9332,3226,ICICI,Debit Card,1321,2025-01-02 08:40:00,SUCCESS,,Chennai,iOS,5G
9333,913,HDFC,UPI,4689,2025-01-18 01:17:00,SUCCESS,,Mumbai,iOS,4G
9334,2558,SBI,Credit Card,1539,2025-01-21 14:46:00,SUCCESS,,Hyderabad,Android,WiFi
9335,2458,SBI,Credit Card,3853,2025-01-08 17:22:00,SUCCESS,,Mumbai,Android,4G
9336,2095,ICICI,UPI,4227,2025-01-02 20:57:00,SUCCESS,,Delhi,Android,4G
9337,2614,HDFC,UPI,4518,2025-01-30 07:14:00,SUCCESS,,Mumbai,Android,WiFi
9338,3834,HDFC,Credit Card,2518,2025-01-26 14:55:00,SUCCESS,,Mumbai,Android,WiFi
9339,3535,Axis,Debit Card,1721,2025-01-13 23:57:00,FAILED,Insufficient Funds,Chennai,iOS,5G
9340,2242,PNB,Credit Card,3846,2025-01-03 12:12:00,SUCCESS,,Chennai,Android,4G
9341,1088,PNB,Debit Card,1243,2025-01-15 03:32:00,FAILED,Timeout,Chennai,Android,WiFi
9342,2681,Axis,Debit Card,2512,2025-01-23 00:56:00,SUCCESS,,Bangalore,iOS,4G
9343,2910,SBI,Credit Card,1757,2025-01-04 06:32:00,SUCCESS,,Chennai,iOS,5G
9344,1622,Axis,Credit Card,811,2025-01-14 01:10:00,SUCCESS,,Bangalore,Android,5G
9345,1286,Axis,Debit Card,734,2025-01-06 03:02:00,SUCCESS,,Chennai,iOS,5G
9346,1489,PNB,Debit Card,4306,2025-01-06 23:40:00,SUCCESS,,Chennai,iOS,4G
9347,2013,SBI,Debit Card,2543,2025-01-24 23:03:00,SUCCESS,,Hyderabad,Android,WiFi
9348,3951,SBI,Credit Card,1490,2025-01-20 02:57:00,SUCCESS,,Chennai,Android,5G
9349,1004,PNB,Debit Card,3633,2025-01-09 20:26:00,SUCCESS,,Mumbai,iOS,5G
9350,724,HDFC,UPI,2339,2025-01-20 05:21:00,FAILED,Timeout,Chennai,Android,4G
9351,859,ICICI,UPI,3574,2025-01-08 23:38:00,SUCCESS,,Hyderabad,iOS,WiFi
9352,2163,PNB,Credit Card,4854,2025-01-25 16:52:00,FAILED,,Bangalore,Android,5G
9353,3114,Axis,Debit Card,4188,2025-01-07 18:56:00,SUCCESS,,Delhi,Android,4G
9354,2772,ICICI,Credit Card,3480,2025-01-21 07:57:00,SUCCESS,,Bangalore,Android,5G
9355,906,PNB,Credit Card,4138,2025-01-29 14:06:00,SUCCESS,,Bangalore,Android,4G
9356,2014,PNB,Debit Card,2860,2025-01-27 01:59:00,SUCCESS,,Bangalore,Android,5G
9357,968,HDFC,Credit Card,4562,2025-01-26 18:22:00,SUCCESS,,Mumbai,iOS,WiFi
9358,2972,SBI,UPI,2352,2025-01-04 10:28:00,SUCCESS,,Mumbai,Android,WiFi
9359,1780,ICICI,Credit Card,1419,2025-01-03 05:04:00,SUCCESS,,Bangalore,iOS,5G
9360,2746,SBI,UPI,4175,2025-01-15 09:00:00,SUCCESS,,Bangalore,iOS,WiFi
9361,3683,PNB,Debit Card,2561,2025-01-30 00:02:00,FAILED,Network Issue,Delhi,Android,WiFi
9362,2123,PNB,Debit Card,4976,2025-01-03 15:09:00,SUCCESS,,Bangalore,Android,5G
9363,3229,ICICI,Debit Card,965,2025-01-06 02:44:00,SUCCESS,,Chennai,iOS,WiFi
9364,1325,ICICI,Credit Card,1710,2025-01-03 00:27:00,SUCCESS,,Bangalore,iOS,4G
9365,16,ICICI,UPI,264,2025-01-02 23:49:00,SUCCESS,,Hyderabad,iOS,WiFi
9366,209,PNB,Credit Card,3778,2025-01-03 08:42:00,SUCCESS,,Bangalore,iOS,5G
9367,1130,HDFC,Credit Card,999,2025-01-23 21:32:00,SUCCESS,,Chennai,Android,5G
9368,1895,ICICI,UPI,4774,2025-01-26 06:36:00,SUCCESS,,Delhi,iOS,5G
9369,1831,ICICI,Debit Card,4590,2025-01-21 19:46:00,SUCCESS,,Mumbai,iOS,5G
9370,2085,SBI,Credit Card,748,2025-01-26 11:01:00,SUCCESS,,Hyderabad,iOS,WiFi
9371,440,PNB,Debit Card,3600,2025-01-20 21:42:00,SUCCESS,,Bangalore,Android,4G
9372,1484,SBI,Debit Card,3376,2025-01-06 20:15:00,FAILED,Insufficient Funds,Hyderabad,iOS,WiFi
9373,1070,SBI,Debit Card,163,2025-01-01 12:47:00,SUCCESS,,Delhi,Android,4G
9374,1471,SBI,Credit Card,4520,2025-01-14 11:12:00,SUCCESS,,Mumbai,iOS,5G
9375,2208,SBI,Debit Card,4078,2025-01-30 18:39:00,SUCCESS,,Chennai,Android,5G
9376,1135,ICICI,Debit Card,778,2025-01-02 09:37:00,SUCCESS,,Bangalore,iOS,WiFi
9377,1967,PNB,Credit Card,1690,2025-01-30 12:19:00,SUCCESS,,Chennai,Android,5G
9378,3109,SBI,Credit Card,4234,2025-01-15 04:01:00,SUCCESS,,Mumbai,iOS,5G
9379,1026,SBI,Credit Card,2726,2025-01-07 06:30:00,SUCCESS,,Bangalore,iOS,WiFi
9380,738,HDFC,UPI,909,2025-01-29 17:21:00,SUCCESS,,Chennai,Android,4G
9381,169,PNB,Credit Card,4391,2025-01-29 09:20:00,SUCCESS,,Delhi,Android,4G
9382,1301,ICICI,UPI,3157,2025-01-24 03:43:00,SUCCESS,,Mumbai,iOS,WiFi
9383,89,SBI,Debit Card,3398,2025-01-04 01:15:00,FAILED,Insufficient Funds,Chennai,Android,4G
9384,2379,Axis,Credit Card,4371,2025-01-23 05:00:00,SUCCESS,,Hyderabad,iOS,4G
9385,311,Axis,UPI,1919,2025-01-14 14:54:00,SUCCESS,,Chennai,Android,WiFi
9386,1322,Axis,UPI,1417,2025-01-28 22:51:00,SUCCESS,,Chennai,Android,4G
9387,1603,PNB,Debit Card,1099,2025-01-28 16:15:00,SUCCESS,,Delhi,iOS,4G
9388,2402,ICICI,Debit Card,2885,2025-01-11 19:12:00,FAILED,Insufficient Funds,Delhi,Android,4G
9389,1604,ICICI,UPI,3058,2025-01-06 08:53:00,SUCCESS,,Delhi,iOS,4G
9390,3303,ICICI,Credit Card,3819,2025-01-23 13:26:00,SUCCESS,,Bangalore,Android,5G
9391,3005,Axis,UPI,1777,2025-01-19 12:36:00,SUCCESS,,Hyderabad,Android,WiFi
9392,3933,Axis,Debit Card,928,2025-01-26 09:40:00,SUCCESS,,Bangalore,Android,WiFi
9393,3181,Axis,Debit Card,3129,2025-01-17 04:13:00,SUCCESS,,Hyderabad,Android,5G
9394,2501,Axis,Credit Card,3738,2025-01-24 20:50:00,SUCCESS,,Bangalore,Android,4G
9395,2217,Axis,Credit Card,1338,2025-01-04 06:30:00,FAILED,Server Error,Hyderabad,iOS,4G
9396,3465,PNB,Credit Card,62,2025-01-11 09:14:00,SUCCESS,,Mumbai,iOS,WiFi
9397,3376,Axis,Credit Card,2015,2025-01-01 00:07:00,SUCCESS,,Chennai,iOS,5G
9398,192,HDFC,UPI,830,2025-01-13 20:04:00,FAILED,Insufficient Funds,Bangalore,Android,4G
9399,1390,Axis,Credit Card,4935,2025-01-12 04:53:00,FAILED,Server Error,Bangalore,iOS,5G
9400,633,HDFC,Credit Card,1148,2025-01-27 00:28:00,FAILED,Insufficient Funds,Hyderabad,Android,4G
9401,2363,Axis,UPI,1654,2025-01-03 19:41:00,SUCCESS,,Mumbai,iOS,WiFi
9402,2922,ICICI,Debit Card,4545,2025-01-11 01:51:00,SUCCESS,,Bangalore,Android,4G
9403,3529,PNB,UPI,2005,2025-01-02 15:02:00,SUCCESS,,Delhi,iOS,WiFi
9404,463,ICICI,Debit Card,810,2025-01-04 06:09:00,FAILED,Network Issue,Hyderabad,iOS,5G
9405,100,ICICI,UPI,1455,2025-01-23 20:25:00,SUCCESS,,Mumbai,Android,4G
